nota_ingresso,tipo_ingresso_pism,tipo_ingresso_sisu,tipo_ingresso_vestibular,tipo_ingresso_outros,cota_racial,cota_ampla_concorrencia,cota_escola_publica,cota_renda,cota_pcd,genero_masculino,genero_feminino,genero_outros,periodo_1_disciplinas_aprovadas,periodo_1_disciplinas_reprovadas,periodo_1_disciplinas_ri,periodo_1_disciplinas_trancadas,periodo_1_disciplinas_outros_status,periodo_1_bolsa_remunerada,periodo_1_bolsa_n_remunerada,periodo_1_ae,periodo_2_disciplinas_aprovadas,periodo_2_disciplinas_reprovadas,periodo_2_disciplinas_ri,periodo_2_disciplinas_trancadas,periodo_2_disciplinas_outros_status,periodo_2_bolsa_remunerada,periodo_2_bolsa_n_remunerada,periodo_2_ae,periodo_3_disciplinas_aprovadas,periodo_3_disciplinas_reprovadas,periodo_3_disciplinas_ri,periodo_3_disciplinas_trancadas,periodo_3_disciplinas_outros_status,periodo_3_bolsa_remunerada,periodo_3_bolsa_n_remunerada,periodo_3_ae,etnia_outra,etnia_parda,etnia_preta
632.6,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
575.8,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,3,2,0,2,0,0,0,0,0,0,0
731.08,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
748.22,0,1,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
701.84,0,1,0,0,0,0,1,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
710.68,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0
657.02,0,1,0,0,1,0,1,0,0,1,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0
744.74,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
668.1,1,0,0,0,0,1,0,0,0,0,1,0,5,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
652.42,0,1,0,0,0,0,1,1,0,0,1,0,7,0,0,0,0,0,0,0,8,1,0,1,0,0,0,1,4,0,0,1,0,0,0,1,0,0,0
665.55,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0
581.7,1,0,0,0,1,0,1,1,0,1,0,0,5,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1
742.56,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
869.8,1,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
719.88,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
650.6,1,0,0,0,0,1,0,0,0,0,1,0,4,2,0,0,0,0,0,0,4,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
835.75,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0
638.1,1,0,0,0,0,0,1,0,0,1,0,0,6,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0
747.9,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0
498.5,1,0,0,0,0,1,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3,2,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0
632.9,0,1,0,0,0,1,0,0,0,0,1,0,3,3,0,0,0,0,0,0,3,2,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0
532.7,1,0,0,0,0,1,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0
786.65,1,0,0,0,0,1,0,0,0,1,0,0,5,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0
745.98,0,1,0,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
735.78,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,1
634.72,0,1,0,0,1,0,1,1,0,0,1,0,8,0,0,0,0,0,0,1,7,0,0,0,0,0,0,1,6,0,0,1,0,1,0,1,0,1,0
623.4,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0
698.84,0,1,0,0,0,1,0,0,0,1,0,0,6,1,0,0,0,0,0,0,4,0,1,1,0,0,0,0,4,0,1,2,0,0,0,0,0,0,0
673.44,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0
645.2,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
698.25,1,0,0,0,0,1,0,0,0,0,1,0,5,1,0,0,0,0,0,0,2,2,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0
651.6,0,1,0,0,0,0,1,1,0,0,1,0,6,0,0,0,0,0,0,1,6,1,0,1,0,1,0,1,3,1,0,1,0,1,0,1,0,0,0
719.1,0,1,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,1,0,0,1,0,0,0,0
635.82,0,1,0,0,1,0,1,1,0,1,0,0,6,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,0,1,0
731.88,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0
0.0,1,0,0,0,1,0,1,1,0,0,1,0,4,2,0,0,0,0,0,1,1,3,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,1,0
666.5,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
694.84,0,1,0,0,0,1,0,0,0,1,0,0,5,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0
918.6,1,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,6,0,0,0,0,1,0,1,0,1,0
719.96,0,1,0,0,0,0,1,0,0,1,0,0,5,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
668.3,1,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0
626.64,0,1,0,0,1,0,1,1,0,0,1,0,5,1,0,0,0,0,0,1,3,2,0,1,0,0,0,1,2,1,1,0,0,0,0,1,0,1,0
705.12,0,1,0,0,0,1,0,0,0,0,1,0,7,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6,1,0,1,0,1,0,0,0,0,0
791.45,1,0,0,0,0,0,1,0,0,0,1,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
722.14,0,1,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,7,0,0,0,0,0,0,1,0,0,0
711.4,1,0,0,0,0,1,0,0,0,1,0,0,5,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0
437.2,1,0,0,0,0,0,1,1,0,1,0,0,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
728.5,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
657.76,0,1,0,0,0,0,1,1,0,1,0,0,5,1,0,0,0,0,0,0,2,3,0,0,0,0,0,1,4,0,0,0,0,1,0,1,0,0,0
706.12,0,1,0,0,0,0,1,0,0,0,1,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
688.25,1,0,0,0,0,0,1,1,0,0,1,0,5,1,0,0,0,0,0,1,4,2,0,0,0,0,0,1,4,0,0,1,0,1,0,1,0,1,0
661.86,0,1,0,0,0,0,1,1,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,5,0,0,2,0,1,0,0,0,0,0
587.0,1,0,0,0,1,0,1,1,0,0,1,0,6,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,5,0,0,1,0,0,0,1,0,0,1
608.32,0,1,0,0,0,0,1,1,0,1,0,0,6,0,0,0,0,0,0,1,3,2,0,1,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0
656.24,0,1,0,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,4,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,1,0
622.36,0,1,0,0,1,0,1,0,0,0,1,0,4,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,4,1,0,0,0,0,0,1,0,1,0
694.0,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
707.36,0,1,0,0,0,1,0,0,0,1,0,0,5,1,0,0,0,0,0,0,3,3,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0
592.9,1,0,0,0,0,1,0,0,0,0,1,0,5,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
730.54,0,1,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
825.2,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
639.8,1,0,0,0,0,0,1,0,0,1,0,0,6,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
841.0,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,6,0,0,0,0,0,1,0,0,1,0
697.1,1,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
787.4,1,0,0,0,0,1,0,0,0,0,1,0,5,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
542.3,0,1,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
714.88,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,2,0,1,0,0,0,1,0
720.42,0,1,0,0,0,1,0,0,0,1,0,0,6,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0
616.44,0,1,0,0,0,1,0,0,0,0,1,0,11,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0
858.1,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
185.0,1,0,0,0,0,1,0,0,0,0,1,0,4,2,0,0,0,0,0,0,4,1,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,1,0
734.92,0,1,0,0,0,1,0,0,0,1,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0
794.98,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0
825.9,1,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0
414.2,1,0,0,0,0,0,1,1,0,1,0,0,4,2,0,0,0,0,0,0,3,1,0,0,0,0,0,1,2,2,0,0,0,0,0,1,0,0,0
726.25,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0
712.3,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
825.6,1,0,0,0,0,0,1,1,0,1,0,0,5,1,0,0,0,0,0,1,7,0,0,0,0,0,0,1,6,1,0,0,0,0,0,1,0,0,0
922.2,1,0,0,0,0,1,0,0,0,0,1,0,5,0,0,1,0,0,0,0,6,0,0,1,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0
524.74,0,1,0,0,1,0,1,1,0,0,1,0,6,0,0,0,0,0,0,1,6,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0
731.54,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,5,0,0,0,0,1,1,0,1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0
530.5,1,0,0,0,0,0,1,0,0,1,0,0,3,1,0,2,0,0,0,0,4,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
694.0,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0
414.3,1,0,0,0,1,0,1,0,0,0,1,0,4,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0
722.98,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0
614.18,0,1,0,0,1,0,1,0,0,0,1,0,5,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0
648.3,1,0,0,0,0,0,1,0,0,0,1,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
681.46,0,1,0,0,0,0,1,1,0,1,0,0,4,2,0,0,0,0,0,1,6,2,0,0,0,0,0,1,3,2,0,0,0,0,0,1,0,0,0
544.8,1,0,0,0,0,0,1,1,0,0,1,0,4,0,0,2,0,0,0,0,5,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
890.35,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
653.28,0,1,0,0,0,0,1,0,0,1,0,0,13,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0
648.9,0,1,0,0,1,0,1,0,0,0,1,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,6,0,0,1,0,0,0,1,0,1,0
565.5,1,0,0,0,0,0,1,1,0,0,1,0,5,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
612.24,0,1,0,0,1,0,1,1,0,1,0,0,4,2,0,0,0,0,0,1,4,1,0,1,0,0,0,1,2,1,1,0,0,0,0,1,0,1,0
542.4,1,0,0,0,1,0,1,0,0,0,1,0,6,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0
